CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JG518631,11/26/2023 09:20:00 PM,020XX W DIVERSEY PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1931,32,08B,1162156,1918587,41.932268922,-87.679510995,"(41.932268922, -87.679510995)"
JG519326,11/26/2023 07:00:00 PM,010XX N SPRINGFIELD AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,1112,37,02,1150195,1906679,41.89983415,-87.723777401,"(41.89983415, -87.723777401)"
JG517900,11/26/2023 09:15:00 AM,034XX W HOLLYWOOD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,1711,39,07,1152483,1937664,41.984814423,-87.714551948,"(41.984814423, -87.714551948)"
JG518265,11/26/2023 02:50:00 PM,011XX E 54TH ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,233,5,03,1184910,1869833,41.797979113,-87.597429877,"(41.797979113, -87.597429877)"
JG518670,11/26/2023 10:15:00 PM,008XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,RESTAURANT,N,N,1833,2,08B,1177330,1906499,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
JG518368,11/26/2023 04:15:00 PM,009XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1134,24,08B,1155176,1895737,41.86970965,-87.705775939,"(41.86970965, -87.705775939)"
JG533041,12/07/2023 11:30:00 PM,034XX N LOCKWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1634,30,14,1140428,1922201,41.942613023,-87.759270493,"(41.942613023, -87.759270493)"
JG545385,12/18/2023 12:05:00 AM,020XX W FARGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2424,49,14,1161568,1949266,42.016465687,-87.680813065,"(42.016465687, -87.680813065)"
JG533342,12/07/2023 09:30:00 PM,071XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,323,6,08B,1177959,1857748,41.764977109,-87.623286109,"(41.764977109, -87.623286109)"
JG531826,12/07/2023 09:24:00 AM,030XX N CICERO AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,2521,31,08A,1143840,1919936,41.936334264,-87.746786608,"(41.936334264, -87.746786608)"
JG531820,12/07/2023 09:21:00 AM,015XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1021,24,08B,1153953,1892145,41.859877252,-87.71036164,"(41.859877252, -87.71036164)"
JG532212,12/07/2023 09:00:00 AM,053XX W HIRSCH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,N,Y,2532,37,26,1140662,1908802,41.905840439,-87.758740423,"(41.905840439, -87.758740423)"
JG532398,12/07/2023 04:30:00 PM,054XX S WENTWORTH AVE,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,N,N,225,20,06,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JG533055,12/07/2023 07:47:00 PM,057XX S MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,824,15,14,1160354,1866476,41.789308643,-87.687573489,"(41.789308643, -87.687573489)"
JG535858,12/07/2023 06:30:00 AM,008XX W ADAMS ST,0810,THEFT,OVER $500,STREET,N,N,1232,34,06,1170927,1899319,41.879208372,-87.647844705,"(41.879208372, -87.647844705)"
JG549433,12/18/2023 04:00:00 PM,052XX N MARMORA AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,N,N,1622,45,11,1135867,1934472,41.976368439,-87.775741085,"(41.976368439, -87.775741085)"
JG546137,12/18/2023 05:47:00 PM,077XX S CONSTANCE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,N,N,414,8,26,1189879,1854032,41.754501765,-87.579715782,"(41.754501765, -87.579715782)"
JG519328,11/27/2023 12:30:00 PM,045XX S EMERALD AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,Y,925,15,04A,1172061,1874757,41.811783265,-87.644404355,"(41.811783265, -87.644404355)"
JG518904,11/27/2023 07:50:00 AM,060XX S WABASH AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,Y,N,311,20,04A,1177748,1865080,41.785101667,-87.623837769,"(41.785101667, -87.623837769)"
JG527135,11/20/2023 10:00:00 PM,013XX S TROY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1022,24,07,1155574,1893613,41.863873174,-87.704371893,"(41.863873174, -87.704371893)"
JG518768,11/27/2023 03:00:00 AM,064XX W 63RD ST,031A,ROBBERY,ARMED - HANDGUN,RESTAURANT,N,N,812,13,03,1134347,1862047,41.777651107,-87.783038486,"(41.777651107, -87.783038486)"
JG525857,11/27/2023 02:02:00 PM,078XX S MARYLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,N,N,624,8,07,1183261,1853232,41.752463002,-87.60399327,"(41.752463002, -87.60399327)"
JG525567,11/10/2023 08:00:00 AM,091XX S OGLESBY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,413,7,06,1193428,1844794,41.729065853,-87.567011502,"(41.729065853, -87.567011502)"
JG518982,11/27/2023 08:10:00 AM,056XX W WRIGHTWOOD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,2514,30,04A,1138518,1916726,41.927623935,-87.766423806,"(41.927623935, -87.766423806)"
JG520020,11/27/2023 11:34:00 PM,030XX N HAUSSEN CT,2027,NARCOTICS,POSSESS - CRACK,ALLEY,Y,N,2523,31,18,1150297,1920166,41.936841724,-87.723050227,"(41.936841724, -87.723050227)"
JG525817,11/25/2023 10:00:00 AM,0000X E 100TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,511,9,06,1178448,1838352,41.711741033,-87.622081337,"(41.711741033, -87.622081337)"
JG527497,08/31/2023 07:00:00 PM,055XX S FAIRFIELD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,N,N,824,15,11,1158982,1867858,41.793129208,-87.692566435,"(41.793129208, -87.692566435)"
JG527521,08/31/2023 06:00:00 PM,055XX S FAIRFIELD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,824,15,11,1158982,1867858,41.793129208,-87.692566435,"(41.793129208, -87.692566435)"
JG518999,11/27/2023 08:50:00 AM,060XX S ALBANY AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,ALLEY,N,N,823,15,04A,1156749,1864485,41.783918597,-87.700845666,"(41.783918597, -87.700845666)"
JG523324,11/27/2023 09:00:00 AM,003XX W 112TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,522,21,06,1176107,1830657,41.690677583,-87.630884501,"(41.690677583, -87.630884501)"
JG514714,11/23/2023 02:30:00 AM,025XX E 76TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,Y,N,421,7,04B,1194419,1855061,41.757215086,-87.563044633,"(41.757215086, -87.563044633)"
JH103204,01/03/2024 03:25:00 PM,010XX W 31ST ST,0850,THEFT,ATTEMPT THEFT,CLEANING STORE,N,N,913,11,06,1169996,1884285,41.837974206,-87.651701404,"(41.837974206, -87.651701404)"
JH103489,01/03/2024 07:31:00 PM,028XX N CICERO AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,VEHICLE NON-COMMERCIAL,Y,N,2521,31,26,1143901,1918270,41.931761455,-87.746604326,"(41.931761455, -87.746604326)"
JH104797,01/03/2024 09:00:00 PM,031XX W MARQUETTE RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,831,14,07,1156439,1860025,41.771685949,-87.702102281,"(41.771685949, -87.702102281)"
JH198173,03/22/2024 01:30:00 AM,023XX W DEVON AVE,0460,BATTERY,SIMPLE,STREET,N,N,2413,50,08B,1159652,1942435,41.997761078,-87.688052861,"(41.997761078, -87.688052861)"
JH120047,01/18/2024 07:00:00 PM,019XX N KILDARE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,2534,26,07,1147407,1912768,41.916596888,-87.733861546,"(41.916596888, -87.733861546)"
JH105172,01/03/2024 06:00:00 PM,018XX W MAYPOLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1223,27,14,1164094,1901067,41.884152048,-87.672884839,"(41.884152048, -87.672884839)"
JH102987,01/03/2024 09:44:00 AM,014XX N RIDGEWAY AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,N,N,2535,26,06,1151110,1909239,41.90684115,-87.720349381,"(41.90684115, -87.720349381)"
JH141856,02/03/2024 11:45:00 AM,042XX N LINCOLN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,N,N,1911,47,11,1161360,1928326,41.959009912,-87.682164298,"(41.959009912, -87.682164298)"
JH102574,01/03/2024 05:26:00 AM,069XX N SHERIDAN RD,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,N,N,2431,49,07,1166872,1945883,42.007070079,-87.661393635,"(42.007070079, -87.661393635)"
JH109672,12/24/2023 05:50:00 PM,044XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1013,22,06,1147364,1887623,41.847596951,-87.734663977,"(41.847596951, -87.734663977)"
JH103066,01/03/2024 12:20:00 PM,013XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,1424,1,06,1164309,1909321,41.906797102,-87.671861659,"(41.906797102, -87.671861659)"
JG550431,12/19/2023 12:00:00 PM,007XX S FINANCIAL PL,0810,THEFT,OVER $500,STREET,N,N,123,34,06,1175104,1897037,41.87285385,-87.632576028,"(41.87285385, -87.632576028)"
JG493198,11/05/2023 05:00:00 PM,010XX N HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,Y,N,1112,27,07,1150858,1906725,41.899947426,-87.721340971,"(41.899947426, -87.721340971)"
JG521060,11/28/2023 05:05:00 PM,019XX E 71ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,333,5,06,1190583,1858251,41.766062103,-87.576999944,"(41.766062103, -87.576999944)"
JG524474,11/25/2023 09:00:00 AM,037XX W 105TH ST,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,RESIDENCE,N,N,2211,19,11,1153365,1834728,41.702327949,-87.714037955,"(41.702327949, -87.714037955)"
JG520191,11/28/2023 07:00:00 AM,061XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,311,20,08B,1178651,1864351,41.783080724,-87.620549159,"(41.783080724, -87.620549159)"
JG548721,12/19/2023 09:24:00 AM,003XX W 111TH PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,N,N,522,21,26,1175961,1830984,41.691578186,-87.631409259,"(41.691578186, -87.631409259)"
JG547586,12/19/2023 07:04:00 PM,047XX W FULLERTON AVE,031A,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,N,N,2521,31,03,1144208,1915535,41.924250576,-87.745545036,"(41.924250576, -87.745545036)"
JG547143,12/19/2023 02:15:00 AM,072XX S PHILLIPS AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,Y,334,7,04A,1193747,1857423,41.763713079,-87.565430089,"(41.763713079, -87.565430089)"
JG546610,12/19/2023 07:35:00 AM,014XX S LAWNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,1011,24,14,1151942,1892799,41.861711708,-87.717726299,"(41.861711708, -87.717726299)"
JG547237,12/19/2023 12:14:00 AM,071XX S SOUTH CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,Y,N,323,5,26,1182926,1857984,41.76551076,-87.60507347,"(41.76551076, -87.60507347)"
JG547335,12/19/2023 02:00:00 PM,038XX W NORTH AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2535,26,06,1150321,1910356,41.909921741,-87.72321854,"(41.909921741, -87.72321854)"
JG548214,12/19/2023 08:00:00 PM,032XX W MAYPOLE AVE,0810,THEFT,OVER $500,APARTMENT,N,N,1123,28,06,1154633,1900797,41.88360569,-87.707634031,"(41.88360569, -87.707634031)"
JH103795,01/04/2024 12:00:00 AM,030XX S KARLOV AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,1031,22,07,1149531,1884019,41.837665378,-87.726804378,"(41.837665378, -87.726804378)"
JH103882,01/03/2024 08:30:00 PM,012XX W HUBBARD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1215,27,07,1168195,1903224,41.889983415,-87.65776321,"(41.889983415, -87.65776321)"
JG523323,11/29/2023 07:00:00 PM,055XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,N,N,1633,30,14,1139007,1920729,41.938599701,-87.764529307,"(41.938599701, -87.764529307)"
JG521612,11/29/2023 08:45:00 AM,021XX E 93RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,413,7,08B,1191882,1843718,41.726150835,-87.572709607,"(41.726150835, -87.572709607)"
JH104222,01/03/2024 03:27:00 PM,004XX N STATE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,N,1831,42,04A,1176292,1903428,41.89036442,-87.628021535,"(41.89036442, -87.628021535)"
JG522648,11/29/2023 11:00:00 PM,106XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2233,21,08B,1175168,1834450,41.701107103,-87.634209514,"(41.701107103, -87.634209514)"
JH109970,11/06/2023 01:53:00 PM,077XX S CARPENTER ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,612,17,08A,1170655,1853491,41.753457689,-87.650181219,"(41.753457689, -87.650181219)"
JG522464,11/29/2023 07:40:00 PM,035XX W FLOURNOY ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1133,24,08A,1152883,1896803,41.872680563,-87.714166016,"(41.872680563, -87.714166016)"
JG529425,11/28/2023 03:00:00 PM,066XX N SEELEY AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,2412,40,08A,1161425,1944146,42.002419265,-87.68148272,"(42.002419265, -87.68148272)"
JG523117,11/29/2023 11:00:00 PM,061XX N HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2413,40,08B,1161209,1940913,41.99355232,-87.682367785,"(41.99355232, -87.682367785)"
JH142594,02/03/2024 08:30:00 AM,069XX S THROOP ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,N,N,734,17,07,1168860,1858654,41.767664563,-87.656610393,"(41.767664563, -87.656610393)"
JH138236,02/03/2024 02:10:00 AM,002XX W ONTARIO ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,Y,1831,42,08B,1174494,1904440,41.89318177,-87.6345943,"(41.89318177, -87.6345943)"
JH140880,02/03/2024 11:30:00 PM,003XX N MORGAN ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1214,27,06,1169706,1902756,41.888666413,-87.652227818,"(41.888666413, -87.652227818)"
JH142664,02/04/2024 12:00:00 AM,025XX E 76TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,N,N,421,7,11,1194419,1855061,41.757215086,-87.563044633,"(41.757215086, -87.563044633)"
JG532910,12/08/2023 05:55:00 AM,033XX W LE MOYNE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1422,26,14,1153857,1909770,41.908243951,-87.710244288,"(41.908243951, -87.710244288)"
JG534393,12/08/2023 09:15:00 AM,004XX E 111TH PL,0560,ASSAULT,SIMPLE,APARTMENT,N,N,531,9,08A,1181318,1831136,41.691873832,-87.611792139,"(41.691873832, -87.611792139)"
JG532844,12/08/2023 01:07:00 AM,001XX W HURON ST,0460,BATTERY,SIMPLE,HOTEL / MOTEL,Y,N,1832,42,08B,1175253,1905045,41.894824927,-87.631788635,"(41.894824927, -87.631788635)"
JG549125,12/20/2023 08:18:00 PM,029XX N KENNETH AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,2523,31,06,1146209,1919089,41.933965212,-87.738101802,"(41.933965212, -87.738101802)"
JG550522,12/20/2023 06:30:00 PM,005XX N ARMOUR ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1215,1,06,1166076,1903771,41.89152994,-87.66552946,"(41.89152994, -87.66552946)"
JG548148,12/20/2023 10:41:00 AM,028XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1412,35,08B,1153216,1919191,41.934108726,-87.712348399,"(41.934108726, -87.712348399)"
JH172207,03/02/2024 01:00:00 AM,015XX S HAMLIN AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,Y,Y,1014,24,08B,1151295,1892195,41.860066967,-87.720117178,"(41.860066967, -87.720117178)"
JG548695,12/20/2023 03:14:00 PM,008XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,N,N,1833,2,06,1177330,1906499,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
JG548218,12/20/2023 11:45:00 AM,009XX W DIVERSEY PKWY,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,N,N,1933,44,06,1169315,1918782,41.932651187,-87.653197025,"(41.932651187, -87.653197025)"
JG547857,12/20/2023 02:30:00 AM,041XX S PEORIA ST,0810,THEFT,OVER $500,STREET,N,N,925,11,06,1170835,1877652,41.819754318,-87.648816674,"(41.819754318, -87.648816674)"
JH198008,03/22/2024 08:45:00 PM,014XX N GREENVIEW AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,1433,1,08A,1166127,1909672,41.907721605,-87.665173377,"(41.907721605, -87.665173377)"
JG542325,12/01/2023 12:00:00 PM,062XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,313,20,06,1179990,1863794,41.781521698,-87.615657041,"(41.781521698, -87.615657041)"
JG535292,12/09/2023 11:46:00 PM,045XX N ELSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1722,39,08B,1147221,1930028,41.96396339,-87.734101633,"(41.96396339, -87.734101633)"
JG534948,12/09/2023 01:30:00 PM,028XX N CENTRAL PARK AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,1412,35,05,1151892,1918875,41.933267809,-87.717222445,"(41.933267809, -87.717222445)"
JH148127,02/11/2024 02:53:00 AM,047XX S ST LAWRENCE AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE - PORCH / HALLWAY,Y,N,223,3,08B,1181058,1873704,41.808691087,-87.61143644,"(41.808691087, -87.61143644)"
JH105492,01/04/2024 09:42:00 PM,028XX W 38TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,911,12,08B,1157996,1879315,41.824588814,-87.695870404,"(41.824588814, -87.695870404)"
JH105790,01/04/2024 04:00:00 PM,015XX N MENARD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,2531,29,06,1137396,1909625,41.908158256,-87.770717961,"(41.908158256, -87.770717961)"
JH104279,01/04/2024 01:29:00 PM,0000X W 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,731,6,08B,1177176,1855258,41.758161968,-87.626231033,"(41.758161968, -87.626231033)"
JH110183,01/09/2024 09:00:00 AM,053XX W BARRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2514,31,08B,1140208,1920092,41.936829757,-87.760130939,"(41.936829757, -87.760130939)"
JH103810,01/04/2024 06:53:00 AM,001XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,122,34,08A,1174916,1898956,41.878123916,-87.633208786,"(41.878123916, -87.633208786)"
JH157526,02/19/2024 07:30:00 AM,066XX S BELL AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,N,Y,832,16,04B,1162546,1860606,41.773155114,-87.679699703,"(41.773155114, -87.679699703)"
JH111010,12/07/2023 09:15:00 AM,093XX S LAFLIN ST,0810,THEFT,OVER $500,RESIDENCE,N,N,2222,21,06,1167973,1842799,41.724175323,-87.66031619,"(41.724175323, -87.66031619)"
JH103964,01/04/2024 09:30:00 AM,026XX S MILLARD AVE,0560,ASSAULT,SIMPLE,ALLEY,N,N,1032,22,08A,1152464,1886220,41.84364786,-87.715983742,"(41.84364786, -87.715983742)"
JH111045,10/16/2023 03:00:00 PM,073XX N HARLEM AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1611,41,06,1127389,1948225,42.014255166,-87.806607683,"(42.014255166, -87.806607683)"
JG536408,12/10/2023 11:30:00 PM,001XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,N,Y,1832,42,08B,1175253,1905045,41.894824927,-87.631788635,"(41.894824927, -87.631788635)"
JG536355,12/10/2023 10:05:00 PM,058XX W THOMAS ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,1511,29,04A,1137018,1906731,41.900223561,-87.772176107,"(41.900223561, -87.772176107)"
JG536371,12/10/2023 03:00:00 PM,028XX W 21ST ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,1023,25,07,1157691,1889934,41.853734784,-87.696700604,"(41.853734784, -87.696700604)"
JG536131,12/10/2023 10:00:00 AM,008XX N WALLER AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,N,N,1511,29,07,1138205,1905098,41.895721019,-87.767855681,"(41.895721019, -87.767855681)"
JG535531,12/10/2023 07:30:00 AM,055XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,GAS STATION,N,N,713,16,06,1166617,1867978,41.79329893,-87.66456619,"(41.79329893, -87.66456619)"
JG535994,12/10/2023 03:52:00 PM,048XX W AUGUSTA BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1531,37,14,1143861,1906208,41.898662812,-87.747054331,"(41.898662812, -87.747054331)"
JG536759,12/10/2023 08:00:00 PM,056XX W WEST END AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,1512,29,14,1138827,1900913,41.884225579,-87.765672865,"(41.884225579, -87.765672865)"
JG535937,12/10/2023 03:00:00 PM,011XX S DELANO CT E,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,Y,N,123,34,08B,1175165,1895362,41.868256175,-87.632402287,"(41.868256175, -87.632402287)"
JG535732,12/10/2023 08:15:00 AM,002XX S PULASKI RD,0560,ASSAULT,SIMPLE,STREET,N,N,1115,28,08A,1149764,1898631,41.87775797,-87.725569852,"(41.87775797, -87.725569852)"
JG535443,12/10/2023 04:09:00 AM,038XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1122,28,08B,1150823,1899387,41.879811873,-87.721661659,"(41.879811873, -87.721661659)"
JG549791,12/21/2023 09:00:00 AM,026XX N OAK PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2512,36,08B,1130641,1916728,41.927768687,-87.795369174,"(41.927768687, -87.795369174)"
JG550364,12/21/2023 09:00:00 PM,069XX S CRANDON AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,331,5,07,1192523,1859416,41.76921192,-87.56985139,"(41.76921192, -87.56985139)"
JG549225,12/21/2023 08:50:00 AM,062XX S VERNON AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,313,20,15,1180326,1863639,41.781088661,-87.614429949,"(41.781088661, -87.614429949)"
JG549016,12/21/2023 02:11:00 AM,023XX S CANAL ST,2031,NARCOTICS,POSSESS - METHAMPHETAMINE,STREET,Y,N,914,11,18,1173575,1888465,41.849365776,-87.638444371,"(41.849365776, -87.638444371)"
JH104747,01/04/2024 04:00:00 PM,030XX S THROOP ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,Y,N,913,11,18,1170444,1884570,41.838746504,-87.650049172,"(41.838746504, -87.650049172)"
JG555789,11/21/2023 05:00:00 PM,027XX W WILSON AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1724,40,06,1157061,1930397,41.96478141,-87.697912745,"(41.96478141, -87.697912745)"
JG549182,12/21/2023 08:40:00 AM,047XX S TRIPP AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,N,N,815,14,05,1148827,1872792,41.806870521,-87.729677139,"(41.806870521, -87.729677139)"
JG550402,12/21/2023 11:15:00 AM,052XX S HARPER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,234,4,07,1187167,1870879,41.800796093,-87.589119981,"(41.800796093, -87.589119981)"
JG552267,12/21/2023 11:15:00 AM,008XX W Adams St,0890,THEFT,FROM BUILDING,CONSTRUCTION SITE,N,N,1232,34,06,1170927,1899319,41.879208372,-87.647844705,"(41.879208372, -87.647844705)"
JG537972,12/11/2023 10:30:00 PM,073XX S LUELLA AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,333,7,08A,1192485,1856800,41.762034341,-87.570075766,"(41.762034341, -87.570075766)"
JG536732,12/11/2023 10:00:00 AM,009XX S KEDZIE AVE,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,N,N,1134,24,26,1155176,1895737,41.86970965,-87.705775939,"(41.86970965, -87.705775939)"
JG428703,09/18/2023 02:45:00 AM,024XX E 75TH ST,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,APARTMENT,Y,Y,334,7,04A,1194011,1855712,41.759011495,-87.564518539,"(41.759011495, -87.564518539)"
JG538157,12/11/2023 03:48:00 PM,012XX W ADAMS ST,0560,ASSAULT,SIMPLE,ALLEY,N,N,1231,27,08A,1168253,1899240,41.879049777,-87.657665406,"(41.879049777, -87.657665406)"
JH104848,01/04/2024 09:45:00 PM,115XX S CAMPBELL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,N,Y,2212,19,04A,1161796,1827949,41.683554645,-87.683352999,"(41.683554645, -87.683352999)"
JH127798,11/06/2023 01:53:00 PM,077XX S CARPENTER ST,0560,ASSAULT,SIMPLE,APARTMENT,N,N,612,17,08A,1170655,1853491,41.753457689,-87.650181219,"(41.753457689, -87.650181219)"
JH158633,02/19/2024 11:00:00 PM,023XX W 100TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,N,N,2213,19,07,1162677,1838271,41.711861729,-87.679841245,"(41.711861729, -87.679841245)"
